batsmen,bowler,balls,delivery,0s,1s,2s,3s,4s,5s,6s
Shikhar Dhawan,Piyush Chawla,45,4,1,6,1,1,3,1,1
Shikhar Dhawan,Piyush Chawla,45,5,1,1,2,1,1,1,1
Shikhar Dhawan,Piyush Chawla,45,6,4,4,1,1,1,1,1
Shikhar Dhawan,Piyush Chawla,45,7,4,2,1,1,1,1,1
Shikhar Dhawan,Pradeep Sangwan,22,1,1,2,1,1,3,1,1
Shikhar Dhawan,Pradeep Sangwan,22,2,1,1,1,1,3,1,1
Shikhar Dhawan,Pradeep Sangwan,22,3,2,1,1,1,1,1,1
Shikhar Dhawan,Pradeep Sangwan,22,4,2,1,1,1,1,1,1
Shikhar Dhawan,Pradeep Sangwan,22,5,2,1,1,1,1,1,1
Shikhar Dhawan,Pradeep Sangwan,22,6,1,2,1,1,1,1,1
Shikhar Dhawan,Prasidh Krishna,9,1,1,2,1,1,1,1,1
Shikhar Dhawan,Prasidh Krishna,9,2,1,1,1,1,1,1,1
Shikhar Dhawan,Prasidh Krishna,9,4,1,1,1,1,1,1,1
Shikhar Dhawan,Prasidh Krishna,9,5,1,1,1,1,1,1,1
Shikhar Dhawan,Prasidh Krishna,9,6,1,1,1,1,1,1,1
Shikhar Dhawan,Prasidh Krishna,9,7,1,1,1,1,1,1,1
Shikhar Dhawan,R Bhatia,42,1,2,5,1,1,1,1,1
Shikhar Dhawan,R Bhatia,42,2,2,5,1,1,1,1,1
Shikhar Dhawan,R Bhatia,42,3,2,3,1,1,1,1,1
Shikhar Dhawan,R Bhatia,42,4,1,6,1,1,1,1,1
Shikhar Dhawan,R Bhatia,42,5,3,1,1,1,1,1,1
Shikhar Dhawan,R Bhatia,42,6,1,6,1,1,1,1,1
Shikhar Dhawan,R Dhawan,14,1,1,3,1,1,1,1,1
Shikhar Dhawan,R Dhawan,14,2,1,3,1,1,1,1,1
Shikhar Dhawan,R Dhawan,14,3,1,1,1,1,1,1,1
Shikhar Dhawan,R Dhawan,14,4,1,1,1,1,1,1,1
Shikhar Dhawan,R Dhawan,14,5,1,1,1,1,1,1,1
Shikhar Dhawan,R Dhawan,14,6,2,1,1,1,1,1,1
Shikhar Dhawan,R Dhawan,14,7,2,2,1,1,1,1,1
Shikhar Dhawan,R McLaren,10,1,1,1,1,1,1,1,1
Shikhar Dhawan,R McLaren,10,2,1,2,1,1,1,1,1
Shikhar Dhawan,R McLaren,10,4,1,1,1,1,1,1,1
Shikhar Dhawan,R McLaren,10,5,1,1,1,1,1,1,1
Shikhar Dhawan,R McLaren,10,6,1,1,1,1,2,1,1
Shikhar Dhawan,R Vinay Kumar,14,1,1,1,1,1,1,1,1
Shikhar Dhawan,R Vinay Kumar,14,2,2,1,1,1,1,1,1
Shikhar Dhawan,R Vinay Kumar,14,3,1,1,1,1,1,1,1
Shikhar Dhawan,R Vinay Kumar,14,4,1,1,1,1,2,1,1
Shikhar Dhawan,R Vinay Kumar,14,5,1,1,1,1,1,1,1
Shikhar Dhawan,R Vinay Kumar,14,6,1,2,1,1,1,1,1
Shikhar Dhawan,RG More,2,3,1,2,1,1,1,1,1
Shikhar Dhawan,RG More,2,4,1,1,1,1,1,1,1
Shikhar Dhawan,RJ Harris,34,1,1,2,1,1,1,1,1
Shikhar Dhawan,RJ Harris,34,2,3,1,1,1,3,1,1
Shikhar Dhawan,RJ Harris,34,3,3,3,1,1,2,1,1
Shikhar Dhawan,RJ Harris,34,4,3,1,1,1,2,1,1
Shikhar Dhawan,RJ Harris,34,5,1,2,1,1,3,1,1
Shikhar Dhawan,RJ Harris,34,6,2,2,1,1,3,1,1
Shikhar Dhawan,RN ten Doeschate,1,1,2,1,1,1,3,1,1
Shikhar Dhawan,RP Singh,38,1,2,3,2,1,1,1,1
Shikhar Dhawan,RP Singh,38,2,4,1,1,1,1,1,1
Shikhar Dhawan,RP Singh,38,3,3,2,1,1,1,1,1
Shikhar Dhawan,RP Singh,38,4,2,2,1,1,1,1,1
Shikhar Dhawan,RP Singh,38,5,2,2,1,1,2,1,1
Shikhar Dhawan,RP Singh,38,6,4,2,1,1,2,1,1
Shikhar Dhawan,RP Singh,38,7,4,1,1,1,1,1,1
Shikhar Dhawan,RR Powar,8,2,4,1,1,1,1,1,1
Shikhar Dhawan,RR Powar,8,3,1,1,1,1,1,1,1
Shikhar Dhawan,RR Powar,8,4,1,1,1,1,1,1,1
Shikhar Dhawan,RR Powar,8,5,1,1,1,1,1,1,1
Shikhar Dhawan,RR Powar,8,6,1,1,1,1,1,1,1
Shikhar Dhawan,RR Powar,8,7,1,1,1,1,1,1,1
Shikhar Dhawan,RS Bopara,4,1,1,1,1,1,1,1,1
Shikhar Dhawan,RS Bopara,4,2,1,1,1,1,1,1,1
Shikhar Dhawan,RS Bopara,4,3,1,1,1,1,1,1,1
Shikhar Dhawan,RS Bopara,4,4,1,1,1,1,1,1,1
Shikhar Dhawan,Ravichandran Ashwin,69,1,7,7,1,1,1,1,1
Shikhar Dhawan,Ravichandran Ashwin,69,2,3,7,1,1,1,1,1
Shikhar Dhawan,Ravichandran Ashwin,69,3,6,3,1,1,1,1,1
Shikhar Dhawan,Ravichandran Ashwin,69,4,8,3,2,1,1,1,1
Shikhar Dhawan,Ravichandran Ashwin,69,5,2,9,1,1,1,1,1
Shikhar Dhawan,Ravichandran Ashwin,69,6,2,3,1,1,1,1,1
Shikhar Dhawan,Ravichandran Ashwin,69,7,2,1,1,1,1,1,1
Shikhar Dhawan,Ravichandran Ashwin,69,8,1,1,1,1,1,1,1
Shikhar Dhawan,Ravindra Jadeja,36,1,1,5,1,1,1,1,1
Shikhar Dhawan,Ravindra Jadeja,36,2,2,5,1,1,1,1,1
Shikhar Dhawan,Ravindra Jadeja,36,3,3,3,3,1,1,1,1
Shikhar Dhawan,Ravindra Jadeja,36,4,2,3,3,1,1,1,1
Shikhar Dhawan,Ravindra Jadeja,36,5,1,2,3,1,1,1,2
Shikhar Dhawan,Ravindra Jadeja,36,6,2,2,2,1,1,1,2
Shikhar Dhawan,Rohit Sharma,16,1,2,2,2,1,1,1,2
Shikhar Dhawan,Rohit Sharma,16,2,1,1,2,1,1,1,2
Shikhar Dhawan,Rohit Sharma,16,3,1,1,2,1,1,1,2
Shikhar Dhawan,Rohit Sharma,16,4,1,3,2,1,1,1,2
Shikhar Dhawan,Rohit Sharma,16,5,1,3,2,1,1,1,2
Shikhar Dhawan,Rohit Sharma,16,6,1,1,2,1,1,1,1
Shikhar Dhawan,Rohit Sharma,16,7,1,1,1,1,1,1,1
Shikhar Dhawan,Rohit Sharma,16,8,1,1,1,1,1,1,1
Shikhar Dhawan,S Aravind,9,1,1,1,1,1,1,1,1
Shikhar Dhawan,S Aravind,9,2,1,1,1,1,1,1,1
Shikhar Dhawan,S Aravind,9,3,1,1,1,1,1,1,1
Shikhar Dhawan,S Aravind,9,4,1,1,1,1,1,1,1
Shikhar Dhawan,S Aravind,9,5,1,1,1,1,1,1,1
Shikhar Dhawan,S Aravind,9,6,1,1,1,1,1,1,1
Shikhar Dhawan,S Kaushik,9,1,2,1,1,1,1,1,1
Shikhar Dhawan,S Kaushik,9,2,2,1,1,1,1,1,1
Shikhar Dhawan,S Kaushik,9,3,1,1,1,1,1,1,1
Shikhar Dhawan,S Kaushik,9,6,1,1,1,1,1,1,1
Shikhar Dhawan,S Kaushik,9,7,1,1,1,1,1,1,1
Shikhar Dhawan,S Randiv,9,1,1,1,1,1,1,1,1
Shikhar Dhawan,S Randiv,9,2,1,1,1,1,1,1,1
Shikhar Dhawan,S Randiv,9,3,1,1,1,1,1,1,1
Shikhar Dhawan,S Randiv,9,4,1,1,1,1,1,1,1
Shikhar Dhawan,S Randiv,9,5,1,1,1,1,1,1,1
Shikhar Dhawan,S Randiv,9,6,1,2,1,1,1,1,1
Shikhar Dhawan,S Sreesanth,5,1,1,2,1,1,1,1,1
Shikhar Dhawan,S Sreesanth,5,2,1,2,1,1,1,1,1
Shikhar Dhawan,S Sreesanth,5,3,1,2,1,1,1,1,1
Shikhar Dhawan,S Sreesanth,5,4,1,2,1,1,1,1,1
Shikhar Dhawan,S Sreesanth,5,5,1,1,1,1,1,1,1
Shikhar Dhawan,S Tyagi,5,1,1,2,1,1,1,1,1
Shikhar Dhawan,S Tyagi,5,4,1,2,1,1,1,1,1
Shikhar Dhawan,S Tyagi,5,5,1,2,1,1,1,1,1
Shikhar Dhawan,SA Abbott,6,4,1,2,1,1,1,1,1
Shikhar Dhawan,SA Abbott,6,5,1,2,1,1,1,1,1
Shikhar Dhawan,SA Abbott,6,6,1,2,1,1,1,1,1
Shikhar Dhawan,SA Abbott,6,8,1,2,1,1,1,1,1
Shikhar Dhawan,SB Bangar,4,3,1,1,1,1,1,1,1
Shikhar Dhawan,SB Bangar,4,4,1,1,1,1,1,1,1
Shikhar Dhawan,SB Bangar,4,5,1,1,1,1,1,1,1
Shikhar Dhawan,SB Bangar,4,6,1,1,1,1,1,1,1
Shikhar Dhawan,SB Jakati,22,1,1,2,1,1,1,1,1
Shikhar Dhawan,SB Jakati,22,2,1,1,2,1,1,1,1
Shikhar Dhawan,SB Jakati,22,3,1,3,2,1,1,1,1
Shikhar Dhawan,SB Jakati,22,4,1,2,1,1,1,1,1
Shikhar Dhawan,SB Jakati,22,5,1,3,1,1,1,1,1
Shikhar Dhawan,SB Jakati,22,6,2,3,1,1,1,1,1
Shikhar Dhawan,SB Joshi,2,2,2,3,1,1,1,1,1
Shikhar Dhawan,SB Joshi,2,3,2,1,1,1,1,1,1
Shikhar Dhawan,SB Styris,13,1,2,2,1,1,1,1,1
Shikhar Dhawan,SB Styris,13,2,2,1,1,1,1,1,1
Shikhar Dhawan,SB Styris,13,3,2,2,1,1,1,1,1
Shikhar Dhawan,SB Styris,13,4,1,1,1,1,1,1,1
Shikhar Dhawan,SB Styris,13,5,1,1,1,1,1,1,1
Shikhar Dhawan,SB Styris,13,6,1,1,1,1,1,1,1
Shikhar Dhawan,SE Bond,17,1,1,1,1,1,1,1,1
Shikhar Dhawan,SE Bond,17,2,3,1,1,1,1,1,1
Shikhar Dhawan,SE Bond,17,3,2,2,1,1,1,1,1
Shikhar Dhawan,SE Bond,17,4,1,2,1,1,1,1,1
Shikhar Dhawan,SE Bond,17,5,2,2,1,1,1,1,1
Shikhar Dhawan,SE Bond,17,6,2,2,1,1,1,1,1
Shikhar Dhawan,SJ Srivastava,2,3,1,2,1,1,1,1,1
Shikhar Dhawan,SJ Srivastava,2,4,1,1,1,1,1,1,1
Shikhar Dhawan,SK Trivedi,39,1,4,2,1,1,1,1,1
Shikhar Dhawan,SK Trivedi,39,2,2,2,1,1,2,1,1
Shikhar Dhawan,SK Trivedi,39,3,4,1,1,1,2,1,1
Shikhar Dhawan,SK Trivedi,39,4,3,3,2,1,2,1,1
Shikhar Dhawan,SK Trivedi,39,5,1,2,2,1,3,1,1
Shikhar Dhawan,SK Trivedi,39,6,2,4,1,1,3,1,1
Shikhar Dhawan,SK Trivedi,39,7,1,4,1,1,3,1,1
Shikhar Dhawan,SK Warne,5,2,1,1,1,1,3,1,1
Shikhar Dhawan,SK Warne,5,3,1,1,1,1,1,1,1
Shikhar Dhawan,SK Warne,5,4,1,1,1,1,1,1,1
Shikhar Dhawan,SK Warne,5,5,1,2,1,1,1,1,1
Shikhar Dhawan,SL Malinga,64,1,3,4,1,1,1,1,1
Shikhar Dhawan,SL Malinga,64,2,4,2,2,1,1,1,1
Shikhar Dhawan,SL Malinga,64,3,5,4,2,1,1,1,1
Shikhar Dhawan,SL Malinga,64,4,5,2,2,1,2,1,1
Shikhar Dhawan,SL Malinga,64,5,4,3,1,1,4,1,1
Shikhar Dhawan,SL Malinga,64,6,5,6,1,1,1,1,1
Shikhar Dhawan,SL Malinga,64,8,5,6,1,1,1,1,1
Shikhar Dhawan,SM Pollock,8,1,2,6,1,1,1,1,1
Shikhar Dhawan,SM Pollock,8,2,2,6,1,1,1,1,1
Shikhar Dhawan,SM Pollock,8,3,1,6,1,1,1,1,1
Shikhar Dhawan,SM Pollock,8,4,1,6,1,1,1,1,1
Shikhar Dhawan,SM Pollock,8,5,1,6,1,1,1,1,1
Shikhar Dhawan,SM Pollock,8,6,1,6,1,1,1,1,1
Shikhar Dhawan,ST Jayasuriya,2,4,1,1,1,1,1,1,1
Shikhar Dhawan,ST Jayasuriya,2,6,1,1,1,1,1,1,1
Shikhar Dhawan,SW Tait,9,1,1,1,1,1,1,1,1
Shikhar Dhawan,SW Tait,9,2,1,1,1,1,1,1,1
Shikhar Dhawan,SW Tait,9,3,1,1,1,1,1,1,1
Shikhar Dhawan,SW Tait,9,4,1,1,1,1,1,1,1
Shikhar Dhawan,SW Tait,9,5,1,1,1,1,1,1,1
Shikhar Dhawan,SW Tait,9,6,1,1,1,1,1,1,1
Shikhar Dhawan,SW Tait,9,7,1,1,1,1,1,1,1
Shikhar Dhawan,Sandeep Sharma,44,1,3,1,1,1,1,1,1
Shikhar Dhawan,Sandeep Sharma,44,2,3,1,1,1,2,1,1
Shikhar Dhawan,Sandeep Sharma,44,3,5,1,1,1,1,1,1
Shikhar Dhawan,Sandeep Sharma,44,4,3,1,1,1,3,1,1
Shikhar Dhawan,Sandeep Sharma,44,5,3,2,2,1,3,1,1
Shikhar Dhawan,Sandeep Sharma,44,6,2,5,2,1,1,1,1
Shikhar Dhawan,Sandeep Sharma,44,7,2,1,2,1,1,1,1
Shikhar Dhawan,Sandeep Sharma,44,8,2,1,2,1,1,1,1
Shikhar Dhawan,Shahbaz Nadeem,22,1,4,1,2,1,1,1,1
Shikhar Dhawan,Shahbaz Nadeem,22,2,2,1,1,1,1,1,1
Shikhar Dhawan,Shahbaz Nadeem,22,3,2,2,1,1,1,1,1
Shikhar Dhawan,Shahbaz Nadeem,22,4,2,3,1,1,1,1,1
Shikhar Dhawan,Shahbaz Nadeem,22,5,2,1,1,1,1,1,1
Shikhar Dhawan,Shahbaz Nadeem,22,6,2,1,1,1,1,1,1
Shikhar Dhawan,Shahid Afridi,10,1,2,1,1,1,1,1,1
Shikhar Dhawan,Shahid Afridi,10,2,1,1,1,1,1,1,1
Shikhar Dhawan,Shahid Afridi,10,3,1,1,1,1,1,1,1
Shikhar Dhawan,Shahid Afridi,10,4,1,1,1,1,1,1,1
Shikhar Dhawan,Shahid Afridi,10,5,1,1,1,1,1,1,1
Shikhar Dhawan,Shahid Afridi,10,6,1,1,1,1,1,1,1
Shikhar Dhawan,Shakib Al Hasan,10,1,1,1,1,1,1,1,1
Shikhar Dhawan,Shakib Al Hasan,10,2,1,1,1,1,1,1,1
Shikhar Dhawan,Shakib Al Hasan,10,3,1,1,1,1,1,1,1
Shikhar Dhawan,Shakib Al Hasan,10,4,1,1,1,1,1,1,1
Shikhar Dhawan,Shakib Al Hasan,10,5,1,1,1,1,1,1,1
Shikhar Dhawan,Shakib Al Hasan,10,6,1,1,1,1,1,1,1
Shikhar Dhawan,Shane Watson,55,1,2,6,1,1,1,1,1
Shikhar Dhawan,Shane Watson,55,2,4,6,1,1,2,1,1
Shikhar Dhawan,Shane Watson,55,3,5,1,1,1,1,1,1
Shikhar Dhawan,Shane Watson,55,4,3,6,1,1,3,1,1
Shikhar Dhawan,Shane Watson,55,5,4,4,1,1,2,1,1
Shikhar Dhawan,Shane Watson,55,6,4,5,1,1,2,1,1
Shikhar Dhawan,Shane Watson,55,7,1,5,1,1,2,1,1
Shikhar Dhawan,Shardul Thakur,12,1,1,1,1,1,1,1,1
Shikhar Dhawan,Shardul Thakur,12,2,1,1,1,1,1,1,1
Shikhar Dhawan,Shardul Thakur,12,3,2,1,1,1,1,1,1
Shikhar Dhawan,Shardul Thakur,12,4,1,1,1,1,1,1,1
Shikhar Dhawan,Shardul Thakur,12,5,1,1,1,1,1,1,1
Shikhar Dhawan,Shardul Thakur,12,6,1,1,1,1,1,1,1
Shikhar Dhawan,Shivam Mavi,7,1,1,1,1,1,1,1,1
Shikhar Dhawan,Shivam Mavi,7,2,1,1,1,1,1,1,1
Shikhar Dhawan,Shivam Mavi,7,4,1,1,1,1,1,1,1
Shikhar Dhawan,Shivam Mavi,7,5,1,1,1,1,1,1,1
Shikhar Dhawan,Shivam Mavi,7,6,1,1,1,1,1,1,1
Shikhar Dhawan,Shivam Sharma,5,1,1,1,1,1,1,1,1
Shikhar Dhawan,Shivam Sharma,5,5,2,1,1,1,1,1,1
Shikhar Dhawan,Shivam Sharma,5,6,2,2,1,1,1,1,1
Shikhar Dhawan,Shreyas Gopal,7,1,2,2,1,1,1,1,1
Shikhar Dhawan,Shreyas Gopal,7,2,2,2,1,1,1,1,1
Shikhar Dhawan,Shreyas Gopal,7,3,2,1,1,1,1,1,1
Shikhar Dhawan,Shreyas Gopal,7,5,1,1,1,1,1,1,1
Shikhar Dhawan,Shreyas Gopal,7,6,1,2,1,1,1,1,1
Shikhar Dhawan,Siddarth Kaul,3,2,1,2,1,1,1,1,1
Shikhar Dhawan,Siddarth Kaul,3,3,1,2,1,1,1,1,1
Shikhar Dhawan,Siddarth Kaul,3,4,1,2,1,1,1,1,1
Shikhar Dhawan,Sohail Tanvir,3,2,1,1,1,1,1,1,1
Shikhar Dhawan,Sohail Tanvir,3,5,1,1,1,1,1,1,1
Shikhar Dhawan,Sohail Tanvir,3,6,1,1,1,1,1,1,1
Shikhar Dhawan,Stuart Binny,7,2,1,1,1,1,1,1,1
Shikhar Dhawan,Stuart Binny,7,3,1,1,1,1,1,1,1
Shikhar Dhawan,Stuart Binny,7,5,1,1,1,1,1,1,1
Shikhar Dhawan,Stuart Binny,7,6,1,1,1,1,1,1,1
Shikhar Dhawan,Sunil Narine,51,1,3,4,1,1,1,1,1
Shikhar Dhawan,Sunil Narine,51,2,4,3,1,1,1,1,1
Shikhar Dhawan,Sunil Narine,51,3,1,5,1,1,1,1,1
Shikhar Dhawan,Sunil Narine,51,4,3,1,1,1,1,1,1
Shikhar Dhawan,Sunil Narine,51,5,2,8,1,1,1,1,1
Shikhar Dhawan,Sunil Narine,51,6,7,1,1,1,1,1,1
Shikhar Dhawan,Sunil Narine,51,7,7,2,1,1,1,1,1
Shikhar Dhawan,Suresh Raina,31,1,3,2,1,1,1,1,1
Shikhar Dhawan,Suresh Raina,31,2,4,1,1,1,1,1,1
Shikhar Dhawan,Suresh Raina,31,3,3,4,1,1,1,1,1
Shikhar Dhawan,Suresh Raina,31,4,1,1,1,1,1,1,1
Shikhar Dhawan,Suresh Raina,31,5,2,2,1,1,1,1,1
Shikhar Dhawan,Suresh Raina,31,6,2,3,1,1,1,1,1
Shikhar Dhawan,T Thushara,2,1,1,3,1,1,1,1,1
Shikhar Dhawan,T Thushara,2,6,1,1,1,1,1,1,1
Shikhar Dhawan,TM Dilshan,1,1,1,1,1,1,1,1,1
Shikhar Dhawan,TM Head,3,1,1,1,1,1,1,1,1
Shikhar Dhawan,TM Head,3,3,1,1,1,1,1,1,1
Shikhar Dhawan,TM Head,3,6,1,1,1,1,1,1,1
Shikhar Dhawan,TS Mills,4,1,1,1,1,1,1,1,1
Shikhar Dhawan,TS Mills,4,5,1,1,1,1,1,1,1
Shikhar Dhawan,TS Mills,4,6,1,1,1,1,1,1,1
Shikhar Dhawan,TS Mills,4,7,1,1,1,1,1,1,1
Shikhar Dhawan,Tim Southee,29,1,1,1,1,1,1,1,1
Shikhar Dhawan,Tim Southee,29,2,1,2,1,1,1,1,1
Shikhar Dhawan,Tim Southee,29,3,4,1,1,1,1,1,1
Shikhar Dhawan,Tim Southee,29,4,1,3,1,1,1,1,1
Shikhar Dhawan,Tim Southee,29,5,2,3,1,1,1,1,1
Shikhar Dhawan,Tim Southee,29,6,6,3,1,1,1,1,1
Shikhar Dhawan,Tim Southee,29,7,6,1,1,1,1,1,1
Shikhar Dhawan,Trent Boult,29,1,1,3,1,1,2,1,1
Shikhar Dhawan,Trent Boult,29,2,2,3,1,1,2,1,1
Shikhar Dhawan,Trent Boult,29,3,2,2,1,1,2,1,1
Shikhar Dhawan,Trent Boult,29,4,2,4,1,1,2,1,1
Shikhar Dhawan,Trent Boult,29,5,2,2,1,1,2,1,1
Shikhar Dhawan,Trent Boult,29,6,1,2,1,1,2,1,1
Shikhar Dhawan,Trent Boult,29,7,1,1,1,1,2,1,1
Shikhar Dhawan,Umesh Yadav,68,1,7,3,1,1,2,1,1
Shikhar Dhawan,Umesh Yadav,68,2,7,4,1,1,3,1,1
Shikhar Dhawan,Umesh Yadav,68,3,9,2,1,1,3,1,1
Shikhar Dhawan,Umesh Yadav,68,4,2,6,1,1,2,1,1
Shikhar Dhawan,Umesh Yadav,68,5,3,4,1,1,3,1,1
Shikhar Dhawan,Umesh Yadav,68,6,2,5,1,1,2,1,1
Shikhar Dhawan,Umesh Yadav,68,7,2,1,1,1,2,1,1
Shikhar Dhawan,VR Aaron,32,1,3,3,1,1,2,1,1
Shikhar Dhawan,VR Aaron,32,2,1,2,1,1,2,1,1
Shikhar Dhawan,VR Aaron,32,3,2,1,1,1,2,1,1
Shikhar Dhawan,VR Aaron,32,4,1,2,1,1,2,1,1
Shikhar Dhawan,VR Aaron,32,5,4,1,1,1,2,1,1
Shikhar Dhawan,VR Aaron,32,6,5,1,1,1,2,1,1
Shikhar Dhawan,VS Malik,23,1,1,1,2,1,1,1,1
Shikhar Dhawan,VS Malik,23,2,4,1,2,1,1,1,1
Shikhar Dhawan,VS Malik,23,3,2,2,2,1,1,1,1
Shikhar Dhawan,VS Malik,23,4,2,3,2,1,1,1,1
Shikhar Dhawan,VS Malik,23,5,2,3,2,1,1,1,1
Shikhar Dhawan,VS Malik,23,6,1,2,2,1,1,1,1
Shikhar Dhawan,VS Malik,23,7,1,2,2,1,1,1,1
Shikhar Dhawan,Vijay Shankar,6,1,1,2,2,1,1,1,1
Shikhar Dhawan,Vijay Shankar,6,2,1,2,2,1,1,1,1
Shikhar Dhawan,Vijay Shankar,6,3,1,2,2,1,1,1,1
Shikhar Dhawan,Vijay Shankar,6,4,1,1,2,1,1,1,1
Shikhar Dhawan,Vijay Shankar,6,5,1,1,2,1,1,1,1
Shikhar Dhawan,Vijay Shankar,6,7,1,1,2,1,1,1,1
Shikhar Dhawan,Virat Kohli,3,1,1,1,2,1,1,1,1
Shikhar Dhawan,Virat Kohli,3,3,1,1,2,1,1,1,1
Shikhar Dhawan,Virat Kohli,3,4,1,1,2,1,1,1,1
Shikhar Dhawan,WD Parnell,27,1,1,1,2,1,1,1,1
Shikhar Dhawan,WD Parnell,27,2,1,1,2,1,1,1,1
Shikhar Dhawan,WD Parnell,27,3,3,1,2,1,1,1,1
Shikhar Dhawan,WD Parnell,27,4,2,1,1,1,1,1,1
Shikhar Dhawan,WD Parnell,27,5,4,1,1,1,1,1,1
Shikhar Dhawan,WD Parnell,27,6,2,2,1,1,1,1,1
Shikhar Dhawan,WD Parnell,27,7,2,1,1,1,1,1,1
Shikhar Dhawan,WPUJC Vaas,4,1,2,1,1,1,1,1,1
Shikhar Dhawan,WPUJC Vaas,4,2,1,1,1,1,1,1,1
Shikhar Dhawan,WPUJC Vaas,4,3,1,1,1,1,1,1,1
Shikhar Dhawan,Washington Sundar,14,1,2,1,1,1,1,1,1
Shikhar Dhawan,Washington Sundar,14,2,1,3,1,1,1,1,1
Shikhar Dhawan,Washington Sundar,14,3,1,1,1,1,1,1,1
Shikhar Dhawan,Washington Sundar,14,4,1,1,1,1,1,1,1
Shikhar Dhawan,Washington Sundar,14,5,1,1,1,1,1,1,1
Shikhar Dhawan,Washington Sundar,14,6,1,1,1,1,1,1,1
Shikhar Dhawan,Y Venugopal Rao,12,1,1,1,1,1,1,1,1
Shikhar Dhawan,Y Venugopal Rao,12,2,1,1,1,1,1,1,1
Shikhar Dhawan,Y Venugopal Rao,12,3,1,1,1,1,1,1,1
Shikhar Dhawan,Y Venugopal Rao,12,4,1,1,1,1,1,1,1
Shikhar Dhawan,Y Venugopal Rao,12,5,1,1,1,1,1,1,1
Shikhar Dhawan,Y Venugopal Rao,12,6,1,1,1,1,1,1,1
Shikhar Dhawan,Y Venugopal Rao,12,7,1,1,1,1,1,1,1
Shikhar Dhawan,YA Abdulla,1,1,1,1,1,1,1,1,1
Shikhar Dhawan,Yusuf Pathan,41,1,1,4,1,1,1,1,1
Shikhar Dhawan,Yusuf Pathan,41,2,4,4,1,1,1,1,1
Shikhar Dhawan,Yusuf Pathan,41,3,1,3,1,1,1,1,1
Shikhar Dhawan,Yusuf Pathan,41,4,2,3,1,1,1,1,1
Shikhar Dhawan,Yusuf Pathan,41,5,3,7,1,1,1,1,1
Shikhar Dhawan,Yusuf Pathan,41,6,1,3,1,1,1,1,1
Shikhar Dhawan,Yusuf Pathan,41,7,1,3,1,1,1,1,1
Shikhar Dhawan,Yuvraj Singh,5,1,1,1,1,1,1,1,1
Shikhar Dhawan,Yuvraj Singh,5,3,1,1,1,1,1,1,1
Shikhar Dhawan,Yuvraj Singh,5,4,1,1,1,1,1,1,1
Shikhar Dhawan,Yuzvendra Chahal,39,1,1,5,1,1,1,1,1
Shikhar Dhawan,Yuzvendra Chahal,39,2,1,3,1,1,1,1,1
Shikhar Dhawan,Yuzvendra Chahal,39,3,1,2,2,1,1,1,1
Shikhar Dhawan,Yuzvendra Chahal,39,4,2,7,2,1,1,1,1
Shikhar Dhawan,Yuzvendra Chahal,39,5,3,4,2,1,1,1,1
Shikhar Dhawan,Yuzvendra Chahal,39,6,1,5,1,1,1,1,1
Shikhar Dhawan,Z Khan,50,1,3,5,1,1,1,1,1
Shikhar Dhawan,Z Khan,50,2,1,1,1,1,4,1,1
Shikhar Dhawan,Z Khan,50,3,3,5,1,1,1,1,1
Shikhar Dhawan,Z Khan,50,4,5,5,1,1,1,1,1
Shikhar Dhawan,Z Khan,50,5,6,3,1,1,2,1,1
Shikhar Dhawan,Z Khan,50,6,7,3,1,1,2,1,1
Shivam Mavi,Amit Mishra,3,4,1,0,0,0,0,0,0
Shivam Mavi,Amit Mishra,3,5,1,0,0,0,0,0,0
Shivam Mavi,Amit Mishra,3,6,1,0,0,0,0,0,0
Shivam Mavi,Bhuvneshwar Kumar,2,6,1,0,0,0,0,0,0
Shivam Mavi,Bhuvneshwar Kumar,2,7,1,1,0,0,0,0,0
Shivam Mavi,Carlos Brathwaite,2,1,1,1,0,0,1,0,0
Shivam Mavi,Carlos Brathwaite,2,2,1,1,0,0,1,0,0
Shivam Mavi,Rashid Khan,2,2,1,1,0,0,1,0,0
Shivam Mavi,Rashid Khan,2,6,1,1,1,0,1,0,0
Shivam Mavi,Siddarth Kaul,6,1,1,1,1,0,1,0,0
Shivam Mavi,Siddarth Kaul,6,2,1,2,1,0,1,0,0
Shivam Mavi,Siddarth Kaul,6,4,1,1,1,0,1,0,0
Shivam Mavi,Siddarth Kaul,6,5,1,1,1,0,1,0,0
Shivam Mavi,Siddarth Kaul,6,6,1,1,1,0,1,0,0
Shivam Sharma,Jasprit Bumrah,1,6,0,1,0,0,0,0,0
Shivam Sharma,MA Starc,2,3,0,1,0,0,1,0,0
Shivam Sharma,MA Starc,2,4,1,1,0,0,1,0,0
Shoaib Ahmed,DP Nannes,3,1,1,0,0,0,0,0,0
Shoaib Ahmed,DP Nannes,3,2,1,0,0,0,0,0,0
Shoaib Ahmed,DP Nannes,3,3,1,0,0,0,0,0,0
Shoaib Ahmed,R Bhatia,1,4,1,0,0,0,0,0,0
Shoaib Ahmed,Suresh Raina,2,1,1,0,0,0,0,0,0
Shoaib Ahmed,Suresh Raina,2,2,1,1,0,0,0,0,0
Shoaib Akhtar,DJ Thornely,5,5,2,0,0,0,0,0,0
Shoaib Akhtar,DJ Thornely,5,6,1,1,0,0,0,0,0
Shoaib Akhtar,DJ Thornely,5,7,1,1,0,0,0,0,0
